index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
3504,Mechanics and Thermodynamics,Statistical Mechanics,Ensemble Theory,"Assume that the particles in a gas have a non-degenerate energy level $\varepsilon$ and obey para-statistics, where each single-particle state can be occupied by at most two particles. Find the average energy.","The average energy $\bar{E}$ can be expressed as:

\begin{equation*}
\bar{E} = \bar{N} \varepsilon = \frac{\lambda[1 + 2 \lambda \exp(-\beta \varepsilon)]}{\Xi_{\mathrm{p}}} \varepsilon \exp(-\beta \varepsilon) \tag{3}
\end{equation*}",\boxed{\bar{E} = \frac{\lambda[1 + 2 \lambda \exp(-\beta \varepsilon)]}{\Xi_{\mathrm{p}}} \varepsilon \exp(-\beta \varepsilon)},EX,\varepsilon,False,EN,Math Derivation
3505,Mechanics and Thermodynamics,Statistical Mechanics,Ensemble Theory,"Gas molecules adsorbed on a metal surface have energy $\varepsilon = \frac{m v^{2}}{2} - \varepsilon_{0}, \varepsilon_{0}$ is the binding energy. The adsorbed molecules can move freely on the metal surface and form a two-dimensional ideal gas. If the gas and the metal have reached thermal equilibrium, find the number of molecules adsorbed per unit area of the metal surface $n$.","The chemical potential of the gas is

\[
\mu_{\mathrm{g}} = k T \ln \left[\left(\frac{h^{2}}{2 \pi m k T}\right)^{3 / 2} \frac{p}{k T}\right]
\]

where $p$ is the pressure of the gas. At equilibrium, $\mu_{\mathrm{s}} = \mu_{\mathrm{g}}$. From the above chemical potential and the expression for the partition function of the adsorbed molecules, the number of molecules adsorbed per unit area of the metal surface is

\[
n = \frac{p h}{k T \sqrt{2 \pi m k T}} \exp \left(\frac{\varepsilon_{0}}{k T}\right)
\]",\boxed{\frac{p h}{k T \sqrt{2 \pi m k T}} \exp \left(\frac{\varepsilon_{0}}{k T}\right)},EX,,False,EN,Math Derivation
3506,Mechanics and Thermodynamics,Statistical Mechanics,Maxwell-Boltzmann Statistics,"Calculate the minimum work required by a refrigerator to cool 1 mol of air from $20^{\circ} \mathrm{C}$ to $18^{\circ} \mathrm{C}$. It is known that the refrigerator releases heat to an environment at $40^{\circ} \mathrm{C}$, using the algebraic formula $\mathrm{d}W = \frac{T_{1} - T_{2}}{T_{2}} \mathrm{~d}Q$.","Since $\mathrm{d}W = \frac{T_{1} - T_{2}}{T_{2}} \mathrm{~d}Q$, we have  
$$
\Delta W \approx \frac{T_{1} - T_{2}}{T_{2}} c_{\mathrm{p}} \Delta T = 4.0 \mathrm{~J}
$$",\boxed{4.0},NV,\mathrm{J},False,EN,
3507,Mechanics and Thermodynamics,Statistical Mechanics,Ensemble Theory,"An absorption film is in a state of thermal equilibrium. There are $N$ available sites on the absorption film where atoms can be adsorbed, each with a potential energy $\varepsilon_{0}$. Given the average number of atoms $\overline{N_{\mathrm{s}}}$ on the absorption film, find the coverage (atomic concentration on the film) $\sigma = \overline{N_{\mathrm{s}}} / N$.","The coverage (atomic concentration on the film) $\sigma = \overline{N_{\mathrm{s}}} / N$ is given by
\[
\sigma = \frac{1}{\exp \left(-\frac{\mu_{\mathrm{s}}+\varepsilon_{0}}{k T}\right) + 1}
\]","\[
\boxed{\frac{1}{\exp \left(-\frac{\mu_{\mathrm{s}}+\varepsilon_{0}}{k T}\right)+1}}
\]",EX,,False,EN,Knowledge Recall
3508,Mechanics and Thermodynamics,Statistical Mechanics,Maxwell-Boltzmann Statistics,"An object contains $N$ particles, each having two energy levels, with energies and degeneracies of $\varepsilon_{1}, g_{1}$ and $\varepsilon_{2}, g_{2}$, respectively, where $\varepsilon_{2}>\varepsilon_{1}, g_{2}>g_{1}$. Find the internal energy $U(T)$ of the object.","The object has $N$ particles, each with two energy levels. According to the Boltzmann distribution, if $\varepsilon_{i}$ and $g_{i}$ are the energy and degeneracy of the single-particle energy level $i$, respectively, then the partition function $Z$ of a single particle is given by

\[
Z = g_{1} \exp \left(-\beta \varepsilon_{1}\right) + g_{2} \exp \left(-\beta \varepsilon_{2}\right) \tag{1}
\]

where $\beta = 1 / k T$, $T$ is the temperature of the object, and $k$ is the Boltzmann constant.

From equation (1), the internal energy of the object is

\[
U = -N \frac{\partial}{\partial \beta} \ln Z = \frac{N}{Z} \left[g_{1} \varepsilon_{1} \exp \left(-\beta \varepsilon_{1}\right) + g_{2} \varepsilon_{2} \exp \left(-\beta \varepsilon_{2}\right)\right] \tag{2}
\]",\boxed{U(T) = \frac{N}{Z} \left[g_{1} \varepsilon_{1} \exp \left(-\beta \varepsilon_{1}\right) + g_{2} \varepsilon_{2} \exp \left(-\beta \varepsilon_{2}\right)\right]},EQ,,False,EN,Laws Application
3509,Mechanics and Thermodynamics,Statistical Mechanics,Ensemble Theory,"Suppose each atom and its nearest neighbors, totaling $n$ atoms, generate an ""average field"" $\bar{H}$ at the position of the atom, where $g \mu_{\mathrm{B}} \bar{H}=2 \alpha \left\langle \sum_{k=1}^{n}\left(S_{k}\right)_{z} \right\rangle$, with $\alpha$ as a parameter characterizing the interaction strength. Using the mean field approximation and magnetization $M=\sum_{i=1}^{N} \overline{\left(\mu_{i}\right)_{z}}=-\frac{\partial F}{\partial H}=k T\left(\frac{\partial}{\partial H} \ln z\right)_{T}=\frac{N g \mu_{\mathrm{B}}}{2} \tanh \frac{g \mu_{\mathrm{B}} H}{2 k T}$ and $\chi=M / H$, calculate the temperature $T_{\mathrm{c}}$ at which the magnetic susceptibility $\chi$ tends to infinity in the weak field (high temperature) limit.","According to the definition of the mean field, $\bar{H}=\frac{2 \alpha}{g \mu_{\mathrm{B}}} \cdot \frac{n}{N} \cdot \frac{M}{g \mu_{\mathrm{B}}}$, where $M$ is the total magnetic moment. Using the previous results:

$$
M \approx \frac{N}{4 k T}\left(g \mu_{\mathrm{B}}\right)^{2}(H+\bar{H})=\frac{N}{4 k T}\left(g \mu_{\mathrm{B}}\right)^{2}\left[H+\frac{2 \alpha}{\left(g \mu_{\mathrm{B}}\right)^{2}} \cdot \frac{n}{N} M\right]
$$

Thus, we have

$$
M=H \frac{N}{4 k T}\left(g \mu_{B}\right)^{2} /\left(1-\frac{\alpha n}{2 k T}\right)
$$

$$
\chi=\frac{N}{4 k T}\left(g \mu_{\mathrm{B}}\right)^{2} /\left(1-\frac{\alpha n}{2 k T}\right)
$$

When $T=T_{\mathrm{c}}=\alpha n / 2 k$, $\chi \rightarrow \infty$.",\boxed{T_{\mathrm{c}}=\frac{\alpha n}{2k}},EQ,,False,EN,Math Derivation
3510,Mechanics and Thermodynamics,Statistical Mechanics,Maxwell-Boltzmann Statistics,"Consider a glass in which some constituent atoms can occupy two slightly different positions, resulting in an energy level deviation. For the \(i\)-th atom, this energy level difference is \(\Delta_{i}\). If all \(\Delta_{i}\) are equal and denoted as \(\Delta\), find the contribution to the specific heat capacity arising from this (excluding Debye heat).","The average energy for each atom is

$$
\bar{\varepsilon}=-\Delta \tanh \left(\frac{\Delta}{k T}\right)
$$

The contribution to the specific heat capacity is

$$
c_{\mathrm{v}}=\frac{\mathrm{d} \bar{\varepsilon}}{\mathrm{~d} T}=4 k\left(\frac{\Delta}{k T}\right)^{2} \frac{1}{\left(\mathrm{e}^{\Delta / k T}+\mathrm{e}^{-\Delta / k T}\right)^{2}}
$$

Summing over all such atoms, we have

$$
c_{\mathrm{v}}=4 N k\left(\frac{\Delta}{k T}\right)^{2} \cdot \frac{1}{\left(\mathrm{e}^{\Delta / k T}+\mathrm{e}^{-\Delta / k T}\right)^{2}}
$$",\boxed{4 N k\left(\frac{\Delta}{k T}\right)^{2} \cdot \frac{1}{\left(\mathrm{e}^{\Delta / k T}+\mathrm{e}^{-\Delta / k T}\right)^{2}}},EX,,False,EN,Math Derivation
3511,Mechanics and Thermodynamics,Statistical Mechanics,Ensemble Theory,"Gas molecules adsorbed on the surface of a metal have energy $\varepsilon = \frac{m v^{2}}{2} - \varepsilon_{0}$, where $\varepsilon_{0}$ is the binding energy. The adsorbed molecules can move freely on the metal surface and form a two-dimensional ideal gas. If the gas and the metal have reached thermal equilibrium, find the chemical potential of the adsorbed molecules.","On the metal surface, the energy of the gas molecules is $\varepsilon = \frac{m v^{2}}{2} - \varepsilon_{0}$. Therefore, the single-particle partition function of the two-dimensional gas is

\[
z = \int \exp \left(-\frac{\varepsilon}{k T}\right) \mathrm{d} \Omega = A \left(\frac{2 \pi m k T}{h^{2}}\right) \exp \left(\frac{\varepsilon_{0}}{k T}\right)
\]

where $A$ is the surface area of the metal and $T$ is the temperature of the gas. Let $n$ be the number of molecules adsorbed per unit area of the metal surface. The number of particles on the metal surface $N_{\mathrm{s}} = n A$ is given by

\[
N_{\mathrm{s}} = n A = z \exp (-\alpha) = z \exp \left(\frac{\mu}{k T}\right)
\]

From the above equations, the chemical potential of the adsorbed molecules is

\[
\mu_{\mathrm{s}} = k T \ln \left(\frac{n A}{z}\right) = k T \ln \left[n\left(\frac{h^{2}}{2 \pi m k T}\right) \exp \left(-\frac{\varepsilon_{0}}{k T}\right)\right]
\]",\boxed{k T \ln \left[n\left(\frac{h^{2}}{2 \pi m k T}\right) \exp \left(-\frac{\varepsilon_{0}}{k T}\right)\right]},EX,,False,EN,Math Derivation
3513,Mechanics and Thermodynamics,Statistical Mechanics,Ensemble Theory,"Gas molecules adsorbed on a metal surface have an energy of $\varepsilon = \frac{m v^{2}}{2} - \varepsilon_{0}$, where $\varepsilon_{0}$ is the binding energy. The adsorbed molecules can move freely over the metal surface and form a two-dimensional ideal gas. If the gas and the metal have reached thermal equilibrium, calculate the grand partition function of the adsorbed gas.","For a Boltzmann gas, considering the indistinguishability of particles, the grand partition function of the adsorbed gas is

\[
E = \sum_{N} \exp (-N \alpha) \frac{1}{N!} z^{N} = \exp [z \exp (-\alpha)]
\]

where $\alpha = -\beta \mu_{\mathrm{s}}$, $\mu_{\mathrm{s}}$ is the chemical potential of the adsorbed molecules, and $z$ is the single-particle partition function of the adsorbed molecules. The average number of molecules adsorbed per unit area on the metal surface is 

\[
\bar{n} = -\frac{1}{A} \cdot \frac{\partial}{\partial \alpha} \ln E = \frac{1}{A} z \exp (-\alpha)
\]

In equilibrium, $\mu_{\mathrm{s}} = \mu_{\mathrm{g}}$. Through this calculation, we again obtain the number of molecules adsorbed per unit area of the metal surface: 

\[
n = \frac{p h}{k T \sqrt{2 \pi m k T}} \exp \left(\frac{\varepsilon_{0}}{k T}\right)
\]",\boxed{E = \exp \left[z \exp \left(\beta \mu_{\mathrm{s}}\right)\right]},EQ,,False,EN,Math Derivation
3514,Mechanics and Thermodynamics,Statistical Mechanics,Distribution Function and Statistical Entropy,"A chain consists of \(N\) links, each of length \(a\), all aligned on the \(x\)-axis. If the chain is not subjected to any force, each link can independently orient either right or left with equal probability. If a force \(f\) is applied, the distance between the two ends of the chain is \(L\); the chain is in thermal equilibrium at a temperature \(T\). Determine the root mean square length \(\sqrt{\overline{L^{2}}}\) of the chain.","The root mean square value of the chain length \(L\) is \(\sqrt{\overline{L^{2}}}\). When a link is oriented to the right, it contributes a length \(a\) to the chain, whereas a left orientation contributes \(-a\). The probabilities of these orientations are respectively \(P_{1}=\frac{N_{1}}{N}=Z^{-1} \exp (\beta \varepsilon)\) and \(P_{2}=\frac{N_{2}}{N}=Z^{-1} \exp (-\beta \varepsilon)\). Let the length of the \(i\)-th link be \(x_{i}=a\). By using equation (5), the average length of the chain \(L\) is

\[
\bar{L}=\overline{\sum_{j=1}^{N} \bar{\nu}_{i}}=N \overline{x_{i}}=Na\tanh (\beta \varepsilon) \tag{8}
\]

From equation (8), it is evident that the higher the temperature, the smaller the average length \(\bar{L}\) of the chain is. Comparing equations (7) and (8), we find \(\bar{L}=L_{\mathrm{m}}\). The average value of \(L^{2}\) is

\[
\overline{L^{2}}=\overline{\left(\sum_{i=1}^{N} x_{i}\right)^{2}}=\sum_{i=1}^{N} \overline{x_{i}^{2}}+\sum_{i \neq j} \overline{x_{i}} \cdot \overline{x_{j}}=N \overline{x_{i}^{2}}+N(N-1){\overline{x_{i}}}^{2} \tag{9}
\]

\[ 
=Na^{2}+N(N-1)a^{2}\tanh^{2}(\beta\varepsilon)=Na^{2}\left[1+N\sinh^{2}(\beta\varepsilon)\right]\operatorname{sech}^{2}(\beta\varepsilon)
\]

From equations (8) and (9), at high temperatures, as \(\beta\varepsilon \rightarrow 0\), \(\bar{L} \rightarrow 0, \overline{L^{2}} \rightarrow Na^{2}\); at low temperatures, as \(\beta\varepsilon \rightarrow \infty\), \(\bar{L} \rightarrow Na, \overline{L^{2}} \rightarrow N^{2}a^{2}\). If the force \(f=0\), then the energy \(\varepsilon=0\); hence from equations (8) and (9), \(\bar{L}=0, \overline{L^{2}}=Na^{2}\). This is independent of the temperature.",\boxed{\sqrt{Na^{2}\left[1+N\sinh^{2}(\beta\varepsilon)\right]\operatorname{sech}^{2}(\beta\varepsilon)}},EX,,False,EN,Math Derivation
3515,Mechanics and Thermodynamics,Statistical Mechanics,Maxwell-Boltzmann Statistics,"The quantum energy levels of a rigid rotor are given by $\varepsilon_{j}=j(j+1) \frac{h^{2}}{8 \pi^{2} m a^{2}}, j=0,1,2, \cdots$. The degeneracy of the energy levels is $g_{j}=2 j+1$. \\
Calculate the internal energy and the heat capacity at high temperatures.","At high temperatures,

$$
\begin{gathered}
U=k T^{2} \frac{\partial}{\partial T} \ln Z=k T \\
c_{\mathrm{v}}=\frac{\partial U}{\partial T}=k
\end{gathered}
$$","\boxed{kT, k}","EX, EX","\text{None}, \text{None}",True,EN,Laws Application
3516,Mechanics and Thermodynamics,Statistical Mechanics,Ensemble Theory,"At temperature \(T\), the adsorbed particles and the surrounding gas reach equilibrium, which implies there is a relationship between their chemical potentials. Using this relationship, determine the average number of particles adsorbed per unit area \(n\). At this time, the pressure of the surrounding gas is \(p\).","The chemical potential of the three-dimensional gas is equal to that of the two-dimensional gas. Note that in the expression for the chemical potential of the three-dimensional gas, \(\frac{V}{N} = \frac{kT}{p}\); and in the expression for the two-dimensional gas chemical potential, \(\frac{A}{N} = \frac{1}{n}\). From the equality of \(\mu\), we obtain

\[
n = \frac{p}{kT}\left(\frac{h^{2}}{2 \pi m kT}\right)^{1/2} \mathrm{e}^{\varepsilon_{0} / kT}
\]","\[
\boxed{\frac{p}{kT}\left(\frac{h^{2}}{2 \pi m kT}\right)^{1/2} \mathrm{e}^{\varepsilon_{0} / kT}}
\]",EX,,False,EN,Math Derivation
3517,Mechanics and Thermodynamics,Statistical Mechanics,Ensemble Theory,"A vapor (dilute gas) is in thermal equilibrium. Given the partition function \( Z \) of the vapor, find the chemical potential \( \mu_{\mathrm{g}} \) of the vapor.","The free energy of the vapor is \( F = -k T \ln Z \). Thus, the chemical potential of the vapor is
\[
\mu_{\mathrm{g}} = \frac{\partial}{\partial N_{\mathrm{g}}} F = -k T \frac{\partial}{\partial N_{\mathrm{g}}} \ln Z = k T \ln \left[\left(\frac{2 \pi m k T}{h^{2}}\right)^{-3/2} \cdot \frac{N_{\mathrm{g}}}{V}\right]
\]",\boxed{k T \ln \left[\left(\frac{2 \pi m k T}{h^{2}}\right)^{-3 / 2} \cdot \frac{N_{\mathrm{g}}}{V}\right]},EX,,False,EN,Math Derivation
3518,Mechanics and Thermodynamics,Statistical Mechanics,Maxwell-Boltzmann Statistics,"For a two-dimensional oscillator \( n = n_{x} + n_{y}, E_{n_{x}} = \left(n_{x} + \frac{1}{2}\right) \hbar \omega_{x}, E_{n_{y}} = \left(n_{y} + \frac{1}{2}\right) \hbar \omega_{y}, n_{x} = 0,1,2, \cdots, n_{y} = 0,1,2, \cdots \), find the partition function of the oscillator at any temperature. Simplify the above result in the case of degeneracy when \( \omega_{x} = \omega_{y} \).","An oscillator with 2 degrees of freedom is no different from two independent one-dimensional oscillators, and the partition function is

\[ 
Z = \frac{\mathrm{e}^{\alpha_{x} / 2}}{\mathrm{e}^{\alpha_{x}} - 1} \cdot \frac{\mathrm{e}^{\alpha_{y} / 2}}{\mathrm{e}^{\alpha_{y}} - 1} 
\]

When \( \omega_{x} = \omega_{y} \), \( \alpha_{x} = \alpha_{y} = \alpha \), then 

\[ 
Z = \frac{\mathrm{e}^{\alpha}}{\left(\mathrm{e}^{\alpha} - 1 \right)^{2}} 
\]",\boxed{\frac{\mathrm{e}^{\alpha}}{\left(\mathrm{e}^{\alpha} - 1 \right)^{2}}},EX,,False,EN,Math Derivation
3519,Mechanics and Thermodynamics,Statistical Mechanics,Ensemble Theory,"There are two containers with volumes \( V_1 \) and \( V_2 \) containing ideal gases at temperature \( T \), with the number of gas molecules in each being \( N \), and pressures being \( p_1 \) and \( p_2 \), respectively. Find the total entropy of the two gases (expressed in terms of \( p_1, p_2, T, N \)).","The expression for entropy is

\[ 
S = k\left(\ln Z - \beta \frac{\partial}{\partial \beta} \ln Z\right) = Nk\left(\ln \frac{V}{N} + \frac{3}{2} \ln \left(\frac{2 \pi mkT}{h^2}\right) + \frac{5}{2} + \ln z_0 - \beta \frac{\partial}{\partial \beta} \ln z_0\right) 
\]

\[ 
S_1 = Nk\left(\ln \frac{V_1}{N} + \frac{3}{2} \ln \left(\frac{2 \pi mkT}{h^2}\right) + \frac{5}{2} + S_0\right) 
\]

\[ 
S_2 = Nk\left(\ln \frac{V_2}{N} + \frac{3}{2} \ln \left(\frac{2 \pi mkT}{h^2}\right) + \frac{5}{2} + S_0\right) 
\]

where \( S_0 = \ln z_0 - \beta \frac{\partial}{\partial \beta} \ln z_0 \). Therefore,

\[ 
S = S_1 + S_2 = 2Nk\left[\ln \frac{\sqrt{V_1 V_2}}{N} + \frac{3}{2} \ln \left(\frac{2 \pi mkT}{h^2}\right) + \frac{5}{2} + S_0\right] 
\]",\boxed{2Nk\left[\ln \frac{\sqrt{V_1 V_2}}{N} + \frac{3}{2} \ln \left(\frac{2 \pi mkT}{h^2}\right) + \frac{5}{2} + S_0\right]},EX,,False,EN,Math Derivation
3520,Mechanics and Thermodynamics,Statistical Mechanics,Maxwell-Boltzmann Statistics,A two-level system with energy levels \(E_{0}\) and \(E_{1}\) is occupied by \(N\) particles at temperature \(T\). The occupation follows classical statistical laws. Derive the expression for the specific heat of this \(N\)-particle system.,"Specific heat capacity (molar specific heat)

\[
c = N_{\mathrm{A}} \frac{\partial u}{\partial T} = N_{\mathrm{A}} \frac{\partial u}{\partial \beta} \cdot \frac{\partial \beta}{\partial T} = R\left(\frac{\Delta E}{k T}\right)^{2} \frac{\mathrm{e}^{-\Delta E / k T}}{\left(1 + \mathrm{e}^{-\Delta E / k T}\right)^{2}}
\]",\boxed{R\left(\frac{\Delta E}{k T}\right)^{2} \frac{\mathrm{e}^{-\Delta E / k T}}{\left(1 + \mathrm{e}^{-\Delta E / k T}\right)^{2}}},EX,,False,EN,Math Derivation
3522,Mechanics and Thermodynamics,Statistical Mechanics,Ensemble Theory,"Assume that the particles in a gas have a non-degenerate energy level $\varepsilon$ and follow para-statistics, where a single-particle state can accommodate up to two particles. Find the average number of particles.","In this case, the grand partition function $\Xi_{\mathrm{p}}$ is given by:

\begin{equation*}
\Xi_{\mathrm{p}} = 1 + \lambda \exp(-\beta \varepsilon) + \lambda^2 \exp(-2 \beta \varepsilon) \tag{1}
\end{equation*}

where $\lambda = \exp(\beta \mu)$ is the fugacity of the gas, $\beta = 1 / k T$, $\mu$ and $T$ are the chemical potential and temperature of the gas respectively, and $k$ is the Boltzmann constant. The average number of particles $\bar{N}$ is calculated as follows:

\begin{equation*}
\bar{N} = \frac{\lambda}{\Xi_{\mathrm{p}}} \cdot \frac{\partial}{\partial \lambda} \Xi_{\mathrm{p}} = \frac{\lambda}{\Xi_{\mathrm{p}}}[1 + 2 \lambda \exp(-\beta \varepsilon)] \exp(-\beta \varepsilon) \tag{2}
\end{equation*}",\boxed{\frac{\lambda[1 + 2 \lambda \exp(-\beta \varepsilon)] \exp(-\beta \varepsilon)}{1 + \lambda \exp(-\beta \varepsilon) + \lambda^2 \exp(-2 \beta \varepsilon)}},EX,,False,EN,Math Derivation
